,date,revenue,earnings,actual,estimate,ticker,as_of_date
9905,3Q2019,2175797000.0,318884000,0.98,0.96,ES,2020-05-04
9906,4Q2019,2050386000.0,250037000,0.76,0.77,ES,2020-05-04
9907,2Q2019,984537000.0,13433000,0.78,0.5,HAS,2020-05-04
9908,3Q2019,1575173000.0,212949000,1.84,2.21,HAS,2020-05-04
9909,4Q2019,1428007000.0,267345000,1.24,0.91,HAS,2020-05-04
9910,1Q2020,1105570000.0,-69637000,0.57,0.58,HAS,2020-05-04
9911,2Q2019,2952036000.0,142500000,2.0,2.21,AAP,2020-05-04
9912,3Q2019,2332246000.0,124820000,2.1,2.05,AAP,2020-05-04
9913,4Q2019,2312106000.0,123669000,1.64,1.35,AAP,2020-05-04
9914,4Q2019,2112614000.0,95907000,1.64,1.35,AAP,2020-05-04
9915,1Q2019,1363218000.0,118078000,1.44,1.44,EQIX,2020-05-04
9916,2Q2019,1356449000.0,143527000,1.69,1.57,EQIX,2020-05-04
9917,3Q2019,1369505000.0,120850000,1.41,1.67,EQIX,2020-05-04
9918,4Q2019,1394004000.0,124995000,1.46,1.56,EQIX,2020-05-04
9919,2Q2019,9977000000.0,1761000000,2.07,2.04,AXP,2020-05-04
9920,3Q2019,10110000000.0,1755000000,2.08,2.03,AXP,2020-05-04
9921,4Q2019,10341000000.0,1693000000,2.03,2.01,AXP,2020-05-04
9922,1Q2020,7689000000.0,367000000,0.41,1.43,AXP,2020-05-04
9923,2Q2019,3443000000.0,37000000,0.23,0.43,JWN,2020-05-04
9924,3Q2019,3872000000.0,141000000,0.9,0.75,JWN,2020-05-04
9925,4Q2019,3672000000.0,126000000,0.81,0.64,JWN,2020-05-04
9926,1Q2020,4537000000.0,192000000,1.42,1.47,JWN,2020-05-04
9927,2Q2019,2132000000.0,-5389000000,0.02,-0.06,NOV,2020-05-04
9928,3Q2019,2126000000.0,-244000000,0.04,0.12,NOV,2020-05-04
9929,4Q2019,2281000000.0,-385000000,0.4,0.16,NOV,2020-05-04
9930,1Q2020,1883000000.0,-2047000000,-0.06,0.09,NOV,2020-05-04
9931,2Q2019,2888000000.0,182000000,0.99,1.07,DTE,2020-05-04
9932,3Q2019,3119000000.0,319000000,1.91,1.97,DTE,2020-05-04
9933,4Q2019,3148000000.0,267000000,1.35,1.3,DTE,2020-05-04
9934,1Q2020,3022000000.0,340000000,1.66,1.74,DTE,2020-05-04
9935,1Q2019,295010000.0,116169000,0.24,0.16,KIM,2020-05-04
9936,2Q2019,284873000.0,101027000,0.2,0.17,KIM,2020-05-04
9937,3Q2019,282871000.0,83990000,0.14,0.17,KIM,2020-05-04
9938,4Q2019,296130000.0,109419000,0.22,0.17,KIM,2020-05-04
9939,1Q2019,315047000.0,55159000,1.02,1.11,IPGP,2020-05-04
9940,2Q2019,363769000.0,72272000,1.34,1.38,IPGP,2020-05-04
9941,3Q2019,329138000.0,57253000,1.07,1.21,IPGP,2020-05-04
9942,4Q2019,306627000.0,-4450000,0.75,0.8,IPGP,2020-05-04
9943,2Q2019,9247000000.0,2421000000,5.81,4.89,GS,2020-05-04
9944,3Q2019,8032000000.0,1877000000,4.79,4.81,GS,2020-05-04
9945,4Q2019,9619000000.0,1917000000,4.69,5.47,GS,2020-05-04
9946,1Q2020,7806000000.0,1213000000,3.11,3.35,GS,2020-05-04
9947,2Q2019,15751000000.0,-2942000000,-5.82,-6.69,BA,2020-05-04
9948,3Q2019,19980000000.0,1167000000,1.45,2.09,BA,2020-05-04
9949,4Q2019,17911000000.0,-1010000000,-2.33,1.47,BA,2020-05-04
9950,1Q2020,16908000000.0,-628000000,-1.7,-1.61,BA,2020-05-04
9951,2Q2019,3389000000.0,757000000,1.5,1.42,TEL,2020-05-04
9952,3Q2019,3300000000.0,372000000,1.33,1.31,TEL,2020-05-04
9953,4Q2019,3168000000.0,26000000,1.21,1.14,TEL,2020-05-04
9954,1Q2020,3195000000.0,-456000000,1.29,1.0,TEL,2020-05-04
9955,2Q2019,14036000000.0,782000000,0.53,0.51,HPQ,2020-05-04
9956,3Q2019,14603000000.0,1179000000,0.58,0.55,HPQ,2020-05-04
9957,4Q2019,15407000000.0,388000000,0.6,0.58,HPQ,2020-05-04
9958,1Q2020,14618000000.0,678000000,0.65,0.54,HPQ,2020-05-04
9959,2Q2019,8456000000.0,861000000,5.06,4.68,NOC,2020-05-04
9960,3Q2019,8475000000.0,933000000,5.49,4.77,NOC,2020-05-04
9961,4Q2019,8721000000.0,-409000000,5.61,4.77,NOC,2020-05-04
9962,1Q2020,8620000000.0,868000000,5.48,5.51,NOC,2020-05-04
9963,2Q2019,4259000000.0,1362000000,2.88,2.82,PNC,2020-05-04
9964,3Q2019,4310000000.0,1379000000,2.94,2.8,PNC,2020-05-04
9965,4Q2019,4388000000.0,1367000000,2.97,2.93,PNC,2020-05-04
9966,1Q2020,3603000000.0,908000000,1.95,1.71,PNC,2020-05-04
9967,1Q2019,1899700000.0,130800000,0.25,0.24,MOS,2020-05-04
9968,2Q2019,2176900000.0,-233100000,0.12,0.29,MOS,2020-05-04
9969,3Q2019,2753400000.0,-44100000,0.08,0.22,MOS,2020-05-04
9970,4Q2019,2076300000.0,-921000000,-0.29,-0.05,MOS,2020-05-04
9971,1Q2019,43319602000.0,27135000,2.11,1.95,ABC,2020-05-04
9972,2Q2019,45239265000.0,301959000,1.76,1.62,ABC,2020-05-04
9973,3Q2019,45637802000.0,132619000,1.61,1.58,ABC,2020-05-04
9974,4Q2019,47864742000.0,187640000,1.76,1.67,ABC,2020-05-04
9975,1Q2019,10990000000.0,1292000000,2.3,2.28,ALL,2020-05-04
9976,2Q2019,11144000000.0,851000000,2.18,1.53,ALL,2020-05-04
9977,3Q2019,11069000000.0,931000000,2.84,2.64,ALL,2020-05-04
9978,4Q2019,11472000000.0,1773000000,3.13,3.24,ALL,2020-05-04
9979,2Q2019,9444500000.0,979400000,1.42,1.43,PGR,2020-05-04
9980,3Q2019,9524600000.0,841700000,1.33,1.3,PGR,2020-05-04
9981,4Q2019,10734800000.0,1070800000,1.18,1.16,PGR,2020-05-04
9982,1Q2020,9318100000.0,692700000,1.91,1.52,PGR,2020-05-04
9983,1Q2019,35228000000.0,296000000,1.59,1.43,CAH,2020-05-04
9984,2Q2019,37353000000.0,194000000,1.11,0.93,CAH,2020-05-04
9985,3Q2019,37341000000.0,-4922000000,1.27,1.09,CAH,2020-05-04
9986,4Q2019,39735000000.0,220000000,1.52,1.22,CAH,2020-05-04
9987,1Q2019,1140400000.0,587900000,2.39,2.19,ALXN,2020-05-04
9988,2Q2019,1203300000.0,459800000,2.64,2.34,ALXN,2020-05-04
9989,3Q2019,1263100000.0,467600000,2.79,2.47,ALXN,2020-05-04
9990,4Q2019,1384300000.0,889000000,2.71,2.6,ALXN,2020-05-04
9991,2Q2019,470468000.0,181009000,0.36,0.34,COG,2020-05-04
9992,3Q2019,418051000.0,90358000,0.29,0.26,COG,2020-05-04
9993,4Q2019,463526000.0,146940000,0.3,0.3,COG,2020-05-04
9994,1Q2020,370395000.0,53910000,0.14,0.13,COG,2020-05-04
9995,2Q2019,6062000000.0,807000000,0.57,0.57,MDLZ,2020-05-04
9996,3Q2019,6355000000.0,1423000000,0.64,0.6,MDLZ,2020-05-04
9997,4Q2019,6913000000.0,726000000,0.61,0.6,MDLZ,2020-05-04
9998,1Q2020,6707000000.0,753000000,0.69,0.66,MDLZ,2020-05-04
9999,1Q2019,1803000000.0,87000000,0.33,0.27,NEM,2020-05-04
10000,2Q2019,2257000000.0,-25000000,0.12,0.23,NEM,2020-05-04
10001,3Q2019,2713000000.0,2178000000,0.36,0.39,NEM,2020-05-04
10002,4Q2019,2967000000.0,565000000,0.5,0.47,NEM,2020-05-04
10003,2Q2019,1627000000.0,241000000,1.88,1.83,CLX,2020-05-04
10004,3Q2019,1506000000.0,203000000,1.59,1.54,CLX,2020-05-04
10005,4Q2019,1449000000.0,185000000,1.46,1.31,CLX,2020-05-04
10006,1Q2020,1783000000.0,241000000,1.89,1.67,CLX,2020-05-04
10007,2Q2019,5895986000.0,386483000,1.26,1.29,NUE,2020-05-04
10008,3Q2019,5464502000.0,275031000,0.9,0.8,NUE,2020-05-04
10009,4Q2019,5131746000.0,107823000,0.52,0.31,NUE,2020-05-04
10010,2Q2020,5624337000.0,20331000,,,NUE,2020-05-04
10011,2Q2019,17741000000.0,1046000000,1.22,1.33,LOW,2020-05-04
10012,3Q2019,20992000000.0,1676000000,2.15,2.01,LOW,2020-05-04
10013,4Q2019,17388000000.0,1049000000,1.41,1.35,LOW,2020-05-04
10014,1Q2020,16027000000.0,510000000,0.94,0.91,LOW,2020-05-04
10015,2Q2019,11760000000.0,2670000000,1.3,1.16,MRK,2020-05-04
10016,3Q2019,12397000000.0,1901000000,1.51,1.24,MRK,2020-05-04
10017,4Q2019,11868000000.0,2356000000,1.16,1.15,MRK,2020-05-04
10018,1Q2020,12057000000.0,3219000000,1.5,1.34,MRK,2020-05-04
10019,1Q2019,3141000000.0,315000000,0.61,0.62,XEL,2020-05-04
10020,2Q2019,2577000000.0,238000000,0.46,0.51,XEL,2020-05-04
10021,3Q2019,3013000000.0,527000000,1.01,1.03,XEL,2020-05-04
10022,4Q2019,2798000000.0,292000000,0.56,0.53,XEL,2020-05-04
10023,2Q2019,5098000000.0,899000000,0.8,0.73,SO,2020-05-04
10024,3Q2019,5995000000.0,1316000000,1.34,1.14,SO,2020-05-04
10025,4Q2019,4914000000.0,441000000,0.27,0.27,SO,2020-05-04
10026,1Q2020,5018000000.0,868000000,0.78,0.71,SO,2020-05-04
10027,2Q2019,3227000000.0,217000000,0.93,0.86,TXT,2020-05-04
10028,3Q2019,3259000000.0,220000000,0.95,0.85,TXT,2020-05-04
10029,1Q2020,4035000000.0,199000000,0.35,0.47,TXT,2020-05-04
10030,2Q2020,2777000000.0,50000000,,,TXT,2020-05-04
10031,1Q2019,748200000.0,89300000,0.53,0.57,AOS,2020-05-04
10032,2Q2019,765400000.0,102100000,0.61,0.63,AOS,2020-05-04
10033,3Q2019,728200000.0,87300000,0.53,0.53,AOS,2020-05-04
10034,4Q2019,750900000.0,91300000,0.56,0.59,AOS,2020-05-04
10035,2Q2019,21081000000.0,6206000000,1.3,1.15,WFC,2020-05-04
10036,3Q2019,21315000000.0,4610000000,0.92,1.14,WFC,2020-05-04
10037,4Q2019,19298000000.0,2873000000,0.6,1.12,WFC,2020-05-04
10038,1Q2020,13712000000.0,653000000,0.01,0.33,WFC,2020-05-04
10039,2Q2019,53809000000.0,10044000000,2.18,2.1,AAPL,2020-05-05
10040,3Q2019,64040000000.0,13686000000,3.03,2.84,AAPL,2020-05-05
10041,4Q2019,91819000000.0,22236000000,4.99,4.55,AAPL,2020-05-05
10042,1Q2020,58313000000.0,11249000000,2.55,2.26,AAPL,2020-05-05
10043,2Q2019,44957000000.0,3713000000,0.89,0.89,T,2020-05-05
10044,3Q2019,44588000000.0,3700000000,0.94,0.93,T,2020-05-05
10045,4Q2019,46821000000.0,2394000000,0.89,0.87,T,2020-05-05
10046,1Q2020,42779000000.0,4610000000,0.84,0.85,T,2020-05-05
10047,2Q2019,2488985000.0,241041000,0.86,0.83,PHM,2020-05-05
10048,3Q2019,2710365000.0,273104000,0.99,0.92,PHM,2020-05-05
10049,4Q2019,3016913000.0,335798000,1.22,1.09,PHM,2020-05-05
10050,1Q2020,2294980000.0,203711000,0.74,0.7,PHM,2020-05-05
10051,2Q2019,16297000000.0,235000000,0.6,0.6,ADM,2020-05-05
10052,3Q2019,16726000000.0,407000000,0.77,0.69,ADM,2020-05-05
10053,4Q2019,16329000000.0,504000000,0.81,0.69,ADM,2020-05-05
10054,1Q2020,14970000000.0,391000000,0.64,0.55,ADM,2020-05-05
10055,1Q2019,444736000.0,61748000,0.53,0.48,FLIR,2020-05-05
10056,2Q2019,481998000.0,46118000,0.56,0.55,FLIR,2020-05-05
10057,3Q2019,471248000.0,62047000,0.59,0.58,FLIR,2020-05-05
10058,4Q2019,489044000.0,1684000,0.55,0.62,FLIR,2020-05-05
10059,2Q2019,980400000.0,230400000,0.63,0.64,PAYX,2020-05-05
10060,3Q2019,992000000.0,264200000,0.71,0.68,PAYX,2020-05-05
10061,4Q2019,990700000.0,258700000,0.7,0.68,PAYX,2020-05-05
10062,1Q2020,1142700000.0,354500000,0.97,0.95,PAYX,2020-05-05
10063,2Q2019,2224000000.0,488000000,2.17,2.15,APD,2020-05-05
10064,3Q2019,2283200000.0,503200000,2.27,2.29,APD,2020-05-05
10065,4Q2019,2254700000.0,475600000,2.14,2.08,APD,2020-05-05
10066,1Q2020,2216300000.0,477800000,2.04,2.06,APD,2020-05-05
10067,1Q2019,595424000.0,201029000,2.31,2.07,ANET,2020-05-05
10068,2Q2019,608321000.0,189251000,2.44,2.2,ANET,2020-05-05
10069,3Q2019,654415000.0,208895000,2.69,2.41,ANET,2020-05-05
10070,4Q2019,552546000.0,260692000,2.29,2.1,ANET,2020-05-05
10071,2Q2019,6823000000.0,1372800000,0.78,0.72,SBUX,2020-05-05
10072,3Q2019,6747000000.0,802800000,0.7,0.7,SBUX,2020-05-05
10073,4Q2019,7097100000.0,885700000,0.79,0.76,SBUX,2020-05-05
10074,1Q2020,5995700000.0,328400000,0.32,0.34,SBUX,2020-05-05
10075,1Q2019,1204722000.0,22477000,0.05,0.0,UA,2020-05-05
10076,2Q2019,1191729000.0,-17349000,-0.04,-0.03,UA,2020-05-05
10077,3Q2019,1429456000.0,102315000,0.23,0.18,UA,2020-05-05
10078,4Q2019,1441225000.0,-15304000,0.1,0.1,UA,2020-05-05
10079,1Q2019,380364000.0,59252000,0.77,0.77,JKHY,2020-05-05
10080,2Q2019,393509000.0,60993000,0.79,0.77,JKHY,2020-05-05
10081,3Q2019,438005000.0,89370000,1.16,1.04,JKHY,2020-05-05
10082,4Q2019,419119000.0,72098000,0.94,0.89,JKHY,2020-05-05
10083,1Q2019,3552000000.0,597000000,1.81,1.8,ITW,2020-05-05
10084,2Q2019,3609000000.0,623000000,1.91,1.98,ITW,2020-05-05
10085,3Q2019,3479000000.0,660000000,2.04,1.94,ITW,2020-05-05
10086,4Q2019,3469000000.0,641000000,1.99,1.85,ITW,2020-05-05
10087,2Q2019,2457575000.0,311963000,0.75,0.71,OKE,2020-05-05
10088,3Q2019,2263228000.0,309155000,0.74,0.74,OKE,2020-05-05
10089,4Q2019,2663606000.0,320251000,0.77,0.77,OKE,2020-05-05
10090,1Q2020,2136672000.0,-141857000,0.83,0.8,OKE,2020-05-05
10091,1Q2019,1297402000.0,108829000,1.57,1.52,IFF,2020-05-05
10092,2Q2019,1291568000.0,136377000,1.61,1.62,IFF,2020-05-05
10093,3Q2019,1267345000.0,127124000,1.53,1.53,IFF,2020-05-05
10094,4Q2019,1283769000.0,83543000,1.46,1.45,IFF,2020-05-05
10095,2Q2019,4024000000.0,272000000,1.85,1.83,PPG,2020-05-05
10096,3Q2019,3826000000.0,367000000,1.67,1.61,PPG,2020-05-05
10097,4Q2019,3672000000.0,292000000,1.31,1.34,PPG,2020-05-05
10098,1Q2020,3377000000.0,243000000,1.19,1.18,PPG,2020-05-05
10099,2Q2019,1476700000.0,245900000,0.48,0.62,BEN,2020-05-05
10100,3Q2019,1452500000.0,306400000,0.61,0.64,BEN,2020-05-05
10101,4Q2019,1412700000.0,350500000,0.7,0.66,BEN,2020-05-05
10102,1Q2020,1338300000.0,79100000,0.16,0.42,BEN,2020-05-05
10103,2Q2019,1759900000.0,193600000,2.04,2.03,PKG,2020-05-05
10104,3Q2019,1750700000.0,179800000,1.92,1.9,PKG,2020-05-05
10105,4Q2019,1720000000.0,136200000,1.71,1.7,PKG,2020-05-05
10106,1Q2020,1708700000.0,141700000,1.5,1.22,PKG,2020-05-05
10107,2Q2019,18330000000.0,127000000,0.16,0.12,GE,2020-05-05
10108,3Q2019,23360000000.0,-9423000000,0.15,0.11,GE,2020-05-05
10109,4Q2019,26238000000.0,728000000,0.21,0.18,GE,2020-05-05
10110,1Q2020,20524000000.0,6199000000,0.05,0.08,GE,2020-05-05
10111,2Q2019,2188000000.0,853000000,0.97,0.95,SYF,2020-05-05
10112,3Q2019,2439000000.0,1056000000,1.22,1.13,SYF,2020-05-05
10113,4Q2019,2000000000.0,731000000,1.1,1.07,SYF,2020-05-05
10114,1Q2020,1384000000.0,286000000,0.45,-0.1,SYF,2020-05-05
10115,2Q2019,34591000000.0,1025000000,1.47,1.43,WBA,2020-05-05
10116,3Q2019,33954000000.0,677000000,1.43,1.41,WBA,2020-05-05
10117,4Q2019,34339000000.0,845000000,1.37,1.41,WBA,2020-05-05
10118,1Q2020,35820000000.0,946000000,1.52,1.46,WBA,2020-05-05
10119,1Q2019,5135510000.0,164409000,0.79,0.62,CBRE,2020-05-05
10120,2Q2019,5714073000.0,223731000,0.81,0.76,CBRE,2020-05-05
10121,3Q2019,5925101000.0,256599000,0.79,0.78,CBRE,2020-05-05
10122,4Q2019,7119407000.0,637618000,1.32,1.35,CBRE,2020-05-05
10123,1Q2019,3696000000.0,347000000,0.94,0.92,WM,2020-05-05
10124,2Q2019,3946000000.0,381000000,1.11,1.08,WM,2020-05-05
10125,3Q2019,3967000000.0,495000000,1.19,1.14,WM,2020-05-05
10126,4Q2019,3846000000.0,447000000,1.19,1.15,WM,2020-05-05
10127,2Q2019,852400000.0,93900000,0.63,0.61,HOLX,2020-05-05
10128,3Q2019,865900000.0,-123500000,0.65,0.65,HOLX,2020-05-05
10129,4Q2019,850500000.0,386100000,0.61,0.61,HOLX,2020-05-05
10130,1Q2020,756100000.0,96300000,0.57,0.57,HOLX,2020-05-05
10131,2Q2019,1238000000.0,182000000,0.71,0.71,A,2020-05-05
10132,3Q2019,1274000000.0,191000000,0.76,0.72,A,2020-05-05
10133,4Q2019,1367000000.0,194000000,0.89,0.85,A,2020-05-05
10134,1Q2020,1357000000.0,197000000,0.81,0.81,A,2020-05-05
10135,1Q2019,1990600000.0,-12100000,0.13,0.12,COTY,2020-05-05
10136,2Q2019,2115400000.0,-2799400000,0.16,0.16,COTY,2020-05-05
10137,3Q2019,1942800000.0,52300000,0.07,0.06,COTY,2020-05-05
10138,4Q2019,2345000000.0,-21100000,0.27,0.24,COTY,2020-05-05
10139,2Q2019,2363000000.0,258000000,1.99,2.09,EMN,2020-05-05
10140,3Q2019,2325000000.0,266000000,1.94,1.98,EMN,2020-05-05
10141,4Q2019,2205000000.0,26000000,1.42,1.33,EMN,2020-05-05
10142,1Q2020,2241000000.0,258000000,2.03,1.72,EMN,2020-05-05
10143,1Q2019,5920000000.0,1710000000,1.1,1.09,BMY,2020-05-05
10144,2Q2019,6273000000.0,1432000000,1.18,1.06,BMY,2020-05-05
10145,3Q2019,6007000000.0,1353000000,1.17,1.07,BMY,2020-05-05
10146,4Q2019,7945000000.0,-1056000000,1.22,0.88,BMY,2020-05-05
10147,2Q2019,2353782000.0,219210000,1.8,1.8,TSCO,2020-05-05
10148,3Q2019,1984144000.0,122133000,1.02,1.03,TSCO,2020-05-05
10149,4Q2019,2191785000.0,144179000,1.21,1.23,TSCO,2020-05-05
10150,1Q2020,1959188000.0,83777000,0.71,0.7,TSCO,2020-05-05
10151,2Q2019,1793730000.0,226119000,2.07,1.93,CTAS,2020-05-05
10152,3Q2019,1811139000.0,250812000,2.32,2.15,CTAS,2020-05-05
10153,4Q2019,1843749000.0,246120000,2.27,2.03,CTAS,2020-05-05
10154,1Q2020,1810648000.0,234520000,2.16,2.02,CTAS,2020-05-05
10155,1Q2019,1403630000.0,118157000,0.83,0.7,NCLH,2020-05-05
10156,2Q2019,1664277000.0,240190000,1.3,1.26,NCLH,2020-05-05
10157,3Q2019,1913851000.0,450584000,2.23,2.16,NCLH,2020-05-05
10158,4Q2019,1480618000.0,121297000,0.73,0.7,NCLH,2020-05-05
10159,2Q2019,27847000000.0,1424000000,3.02,2.74,PSX,2020-05-05
10160,3Q2019,27218000000.0,712000000,3.11,2.59,PSX,2020-05-05
10161,4Q2019,29125000000.0,736000000,1.54,1.56,PSX,2020-05-05
10162,1Q2020,20878000000.0,-2496000000,1.02,0.62,PSX,2020-05-05
10163,2Q2019,14427000000.0,1420000000,5.0,4.77,LMT,2020-05-05
10164,3Q2019,15171000000.0,1608000000,5.66,5.02,LMT,2020-05-05
10165,4Q2019,15878000000.0,1498000000,5.29,5.03,LMT,2020-05-05
10166,1Q2020,15651000000.0,1717000000,6.08,5.8,LMT,2020-05-05
10167,2Q2019,748697000.0,93495000,1.21,1.34,CTXS,2020-05-05
10168,3Q2019,732901000.0,270857000,1.52,1.25,CTXS,2020-05-05
10169,4Q2019,809823000.0,207113000,1.71,1.68,CTXS,2020-05-05
10170,1Q2020,860945000.0,181222000,1.73,1.17,CTXS,2020-05-05
10171,2Q2019,836242000.0,118210000,1.16,1.09,SNPS,2020-05-05
10172,3Q2019,852970000.0,99929000,1.18,1.1,SNPS,2020-05-05
10173,4Q2019,851081000.0,160714000,1.15,1.13,SNPS,2020-05-05
10174,1Q2020,834381000.0,104061000,1.01,0.92,SNPS,2020-05-05
10175,2Q2019,729864000.0,370056000,1.76,1.83,PSA,2020-05-05
10176,3Q2019,748381000.0,397942000,1.93,1.9,PSA,2020-05-05
10177,4Q2019,730815000.0,386015000,1.87,2.01,PSA,2020-05-05
10178,1Q2020,740050000.0,366156000,1.79,1.71,PSA,2020-05-05
10179,1Q2019,3153000000.0,395000000,3.75,3.65,AMP,2020-05-05
10180,2Q2019,3282000000.0,492000000,4.06,4.04,AMP,2020-05-05
10181,3Q2019,3351000000.0,543000000,4.12,4.09,AMP,2020-05-05
10182,4Q2019,3104000000.0,463000000,4.2,4.27,AMP,2020-05-05
10183,2Q2019,3668000000.0,1305000000,1.36,1.22,TXN,2020-05-05
10184,3Q2019,3771000000.0,1425000000,1.49,1.42,TXN,2020-05-05
10185,4Q2019,3350000000.0,1070000000,1.12,1.02,TXN,2020-05-05
10186,1Q2020,3329000000.0,1174000000,1.24,1.0,TXN,2020-05-05
10187,1Q2019,1395000000.0,186000000,0.25,0.21,HST,2020-05-05
10188,2Q2019,1487000000.0,286000000,0.39,0.31,HST,2020-05-05
10189,3Q2019,1266000000.0,368000000,0.5,0.43,HST,2020-05-05
10190,4Q2019,1335000000.0,80000000,0.11,0.12,HST,2020-05-05
10191,2Q2019,5533000000.0,636000000,1.53,1.51,ETN,2020-05-05
10192,3Q2019,5314000000.0,601000000,1.52,1.51,ETN,2020-05-05
10193,4Q2019,5238000000.0,452000000,1.37,1.4,ETN,2020-05-05
10194,1Q2020,4789000000.0,438000000,1.09,1.07,ETN,2020-05-05
10195,2Q2019,5369000000.0,1821000000,1.09,1.07,USB,2020-05-05
10196,3Q2019,5486000000.0,1908000000,1.15,1.11,USB,2020-05-05
10197,4Q2019,5163000000.0,1486000000,0.9,1.08,USB,2020-05-05
10198,1Q2020,4755000000.0,1171000000,0.72,0.58,USB,2020-05-05
10199,2Q2019,1513100000.0,389400000,1.75,1.67,NTRS,2020-05-05
10200,3Q2019,1544900000.0,384600000,1.69,1.63,NTRS,2020-05-05
10201,4Q2019,1548700000.0,371100000,1.8,1.74,NTRS,2020-05-05
10202,1Q2020,1526700000.0,360600000,1.55,1.45,NTRS,2020-05-05
10203,2Q2019,2015300000.0,288400000,0.92,0.93,APH,2020-05-05
10204,3Q2019,2100600000.0,280300000,0.95,0.87,APH,2020-05-05
10205,4Q2019,2151000000.0,318700000,0.98,0.91,APH,2020-05-05
10206,1Q2020,1862000000.0,242100000,0.71,0.73,APH,2020-05-05
10207,2Q2019,1665100000.0,261400000,2.4,2.29,ROK,2020-05-05
10208,3Q2019,1730200000.0,8100000,2.01,1.92,ROK,2020-05-05
10209,4Q2019,1684500000.0,310700000,2.11,2.1,ROK,2020-05-05
10210,1Q2020,1681300000.0,132200000,2.43,1.82,ROK,2020-05-05
10211,2Q2019,0.0,0,0.88,0.82,MAS,2020-05-05
10212,3Q2019,1947000000.0,126000000,0.68,0.69,MAS,2020-05-05
10213,4Q2019,1639000000.0,453000000,0.54,0.52,MAS,2020-05-05
10214,1Q2020,1581000000.0,530000000,0.46,0.36,MAS,2020-05-05
10215,2Q2019,1355000000.0,390000000,0.37,0.39,RF,2020-05-05
10216,3Q2019,1397000000.0,409000000,0.39,0.39,RF,2020-05-05
10217,4Q2019,1393000000.0,389000000,0.39,0.39,RF,2020-05-05
10218,1Q2020,1038000000.0,162000000,0.14,0.23,RF,2020-05-05
10219,1Q2019,2057000000.0,148000000,1.16,1.54,FIS,2020-05-05
10220,2Q2019,2112000000.0,154000000,1.3,1.78,FIS,2020-05-05
10221,3Q2019,2822000000.0,154000000,1.43,1.35,FIS,2020-05-05
10222,4Q2019,3342000000.0,-158000000,1.57,1.53,FIS,2020-05-05
10223,2Q2019,8146000000.0,1265000000,1.54,1.46,MDT,2020-05-05
10224,3Q2019,7493000000.0,864000000,1.26,1.18,MDT,2020-05-05
10225,4Q2019,7706000000.0,1364000000,1.31,1.28,MDT,2020-05-05
10226,1Q2020,7717000000.0,1915000000,1.44,1.38,MDT,2020-05-05
10227,2Q2019,5092000000.0,372000000,1.33,1.14,HIG,2020-05-05
10228,3Q2019,5346000000.0,535000000,1.5,1.24,HIG,2020-05-05
10229,4Q2019,5358000000.0,548000000,1.43,1.32,HIG,2020-05-05
10230,1Q2020,4956000000.0,273000000,1.34,1.35,HIG,2020-05-05
10231,2Q2019,2613200000.0,126500000,0.36,0.41,CAG,2020-05-05
10232,3Q2019,2390700000.0,173800000,0.43,0.38,CAG,2020-05-05
10233,4Q2019,2820800000.0,260500000,0.63,0.57,CAG,2020-05-05
10234,1Q2020,2555000000.0,204400000,0.47,0.49,CAG,2020-05-05
10235,2Q2019,67491000000.0,3130000000,0.61,0.66,XOM,2020-05-05
10236,3Q2019,63422000000.0,3170000000,0.67,0.67,XOM,2020-05-05
10237,4Q2019,63024000000.0,5690000000,0.41,0.43,XOM,2020-05-05
10238,1Q2020,56158000000.0,-610000000,0.53,0.0,XOM,2020-05-05
10239,1Q2019,621825000.0,172107000,2.67,2.64,FLT,2020-05-05
10240,2Q2019,647094000.0,261651000,2.85,2.8,FLT,2020-05-05
10241,3Q2019,681048000.0,225805000,3.1,3.05,FLT,2020-05-05
10242,4Q2019,698881000.0,235510000,3.17,3.13,FLT,2020-05-05
10243,2Q2019,2097200000.0,-245400000,2.21,2.05,STZ,2020-05-05
10244,3Q2019,2344000000.0,-525200000,2.72,2.6,STZ,2020-05-05
10245,4Q2019,1999400000.0,360400000,2.14,1.83,STZ,2020-05-05
10246,1Q2020,1902900000.0,398400000,2.06,1.65,STZ,2020-05-05
10247,1Q2019,2495500000.0,-25000000,0.82,0.79,MYL,2020-05-05
10248,2Q2019,2851500000.0,-168500000,1.03,0.95,MYL,2020-05-05
10249,3Q2019,2961700000.0,189800000,1.17,1.13,MYL,2020-05-05
10250,4Q2019,3191800000.0,20500000,1.4,1.28,MYL,2020-05-05
10251,1Q2019,1287691000.0,204268000,1.0,0.97,AME,2020-05-05
10252,2Q2019,1289412000.0,215503000,1.05,1.02,AME,2020-05-05
10253,3Q2019,1276633000.0,220749000,1.06,1.01,AME,2020-05-05
10254,4Q2019,1304821000.0,220777000,1.08,1.03,AME,2020-05-05
10255,2Q2019,841381000.0,1119560000,1.58,0.19,TWTR,2020-05-05
10256,3Q2019,823717000.0,36522000,0.17,0.2,TWTR,2020-05-05
10257,4Q2019,1007341000.0,118773000,0.25,0.29,TWTR,2020-05-05
10258,1Q2020,807637000.0,-8396000,0.11,0.1,TWTR,2020-05-05
10259,1Q2019,883039000.0,112341000,1.34,1.29,GPN,2020-05-05
10260,2Q2019,935152000.0,120458000,1.51,1.46,GPN,2020-05-05
